"lon","lat","boro_ct201","avg_price_1y","sd_price_1y","med_price_1y","n_sales_1y","avg_price_3y","sd_price_3y","med_price_3y","n_sales_3y","avg_price_5y","sd_price_5y","med_price_5y","n_sales_5y","year","n_bldgs","res_units","res_area","bldg_age"
-73.89439822,40.6763153,"3119800",298.961753473465,123.183710575232,263.783958333333,20,252.754400902804,113.842502044873,231.439583333333,57,247.97345766316,104.387788805522,231.033444803198,94,2017,567,1008,886402,91.4183673469388
-73.9615989,40.75737698,"1010601",929.32217239984,494.997777394103,812.456700466545,181,907.150153632358,525.351585394408,804.40782141507,521,856.005358585897,504.512384033519,758.998748102433,912,2017,103,5748,8154583,88.5294117647059
-73.94571465,40.69239885,"3026100",512.261177189163,243.96211420132,456.639283393669,26,482.185418781512,224.756546767759,441.863564292269,90,385.215005026317,226.237678293062,362.872643000105,162,2017,577,2556,2309318,76.1760299625468
-73.82208852,40.86377462,"2030200",344.603930131004,0,344.603930131004,1,213.654319128313,100.2490336097,198.412698412698,8,206.780247990255,107.654834094697,198.412698412698,10,2017,102,4572,5636352,55.2027027027027
-73.88429814,40.65731435,"3110600",0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0
-73.98331379,40.67281186,"3013500",847.882211715268,395.663414736454,972.19028456453,42,855.323140161247,387.204681200524,964.788732394366,139,792.637070019515,352.419689647887,841.035415641908,267,2017,346,1672,1621817,102.575581395349
-73.90465321,40.67752146,"3036700",325.183235926464,98.0229978491992,317.843137254902,7,286.267639119414,117.370758072739,277.500593965312,26,246.800019434455,98.2235206493596,243.095087497365,64,2017,222,502,378872,99.755
-73.948579,40.70755955,"3051100",1040.56610195273,267.901399273813,1001.82149362477,13,849.482419381928,329.840518640066,898.584042637817,34,787.203278650715,287.2109171334,783.256296846512,72,2017,192,2043,1946350,64.453488372093
-73.9916994,40.75970984,"1012100",1004.6282113621,378.002074906092,909.448818897638,30,997.176023986058,438.526089438546,905.511811023622,115,973.369114230174,449.799083127397,900.233991977418,184,2017,270,5940,4378450,96.1466165413534
-73.98128775,40.65929178,"3016900",645.919333638264,378.994121713419,702.555160281077,30,671.667345546887,355.086752754481,716.892188508715,85,666.795706053262,306.847149456047,687.722293234182,158,2017,609,2204,1923848,100.123539232053
-73.97685254,40.65696761,"3017100",902.318310227977,238.224671135545,884.972206928394,28,819.505227533688,273.916092956611,865.269461077844,83,751.495602631732,271.000116567941,777.10843373494,149,2017,622,1752,1699633,95.7019543973941
-73.73357448,40.71555998,"4056800",269.702376459345,84.939420361306,268.772211395162,38,257.98600325847,93.8836946008855,254.279053189013,86,248.18177516114,88.059978991017,247.259490262945,130,2017,989,1399,1541313,81.086170212766
-73.97049384,40.76484075,"1011401",2097.85366211036,1320.88014077424,2066.49790864024,34,2252.14313663921,1402.64425064355,2254.86596736597,113,2264.60925644519,1254.83383951558,2272.72727272727,225,2017,98,1424,2880548,93.360824742268
-73.72972334,40.70124004,"4059200",354.253003735505,119.405361242917,366.865544035362,16,338.8423699604,102.001658565954,362.15799086758,31,323.15948873354,98.2991910035576,331.607402513221,54,2017,325,352,384214,69.5882352941177
-73.72887939,40.69194806,"4062200",346.486824585864,163.204237778686,346.698063840921,18,315.161672199804,120.94302406366,327.886322992474,44,299.647521966815,112.50192391466,315.896252904192,62,2017,594,619,754621,69.761421319797
-73.94481139,40.81343511,"1022600",557.282324457434,237.457755974143,566.502463054187,21,580.412077593623,393.072241316408,502.166155718486,56,522.579391536196,341.384383211347,456.209150326797,112,2017,377,2761,1973551,98.9299719887955
-73.89001064,40.63644127,"3102200",255.222571678247,79.8423654715238,252.525252525253,7,295.177820149012,63.0995396957241,306.818181818182,41,268.697317000192,81.2244917246537,277.777777777778,69,2017,402,721,601253,65.2101265822785
-73.99708181,40.72767261,"1005501",1293.5707760703,846.520469564172,1088.05444371059,36,1126.15940323065,745.659503665275,1008.86908389194,128,1097.66127163909,683.368442156212,942.284124864024,227,2017,25,2799,865189,80.3181818181818
-73.94200774,40.80964856,"1020800",726.229747932466,285.817913950039,786.285714285714,23,747.049115251457,258.74943105585,824.583333333333,106,696.724271002364,467.601782639924,723.787744410527,186,2017,383,2574,2289551,98.4
-73.90442246,40.8197342,"2007700",257.987245238481,73.5839688383556,226.376810818526,6,199.528171887181,62.7404330993966,187.323920377868,18,196.219230300952,60.5089800283309,184.722222222222,20,2017,186,619,586864,45.3195266272189
-73.90862347,40.81877608,"2007500",225.58891403204,84.7108740687174,222.175770646882,12,210.421605680305,64.5159753986033,204.485314254416,40,194.00721967693,70.5797708739864,196.432609678878,56,2017,338,2720,2653846,46.20625
-73.90938828,40.81467459,"2007300",0,0,0,0,217.105263157895,0,217.105263157895,1,144.122000457408,45.6269709248168,125.448028673835,13,2017,115,1673,1407707,53.7765957446809
-73.90486728,40.8157903,"2007900",187.35935595881,29.4482447191514,196.284087503746,3,219.438739374692,127.209166762322,196.284087503746,15,201.524599348491,115.336270165113,175.983436853002,33,2017,190,2496,2005454,79.1479289940828
-73.96970918,40.5808738,"3035601",0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0
-73.94012503,40.57749165,"3061600",786.890500649489,318.232035925755,780.168343828456,10,654.176224467861,226.32066284539,652.472527472527,45,558.848858256439,239.295008414172,499.413145539906,90,2017,419,599,912195,78.1873479318735
-73.89267276,40.85030293,"2037504",154.253230173775,59.9793399452115,166.666666666667,7,149.137487199759,68.2375686288799,156.654234967175,28,142.135497147785,67.5763231492355,136.007237635706,40,2017,158,1657,1433770,67.1119402985075
-73.95995479,40.70029837,"3053700",473.731327410234,237.895775645596,344.234079173838,3,409.217019428655,209.954558139254,402.178389280171,12,335.47290365668,183.797370751848,287.167187267589,24,2017,198,858,1101036,76.8502673796791
-73.90024064,40.86621826,"2026500",170.816859627336,87.2298302608843,170.018689706162,6,270.212449258864,368.450303248987,172.635135135135,20,232.300626835312,315.8575866122,159.28597020719,28,2017,199,2190,2193308,82.0515463917526
-73.96999622,40.60686954,"3042200",942.269945734243,526.222399481783,783.730158730159,9,788.073334523817,374.620759467881,767.045454545455,33,643.576434384879,332.856264424872,612.582781456954,69,2017,522,1222,1406111,85.6272189349112
-73.97110681,40.61032681,"3043800",467.558495438406,128.539562634999,496.766607877719,8,434.607958560626,170.956159413571,402.761795166858,25,465.096445102983,214.562420803426,400.041611869143,44,2017,242,985,1035266,84.5042372881356
-73.98126909,40.65463263,"3150200",781.977327696398,240.553668215549,746.606334841629,21,763.249973883881,232.242270947288,749.460574828222,56,681.553408215396,245.073875885769,685.996376811594,100,2017,558,1106,993736,98.0864661654135
-73.85473997,40.87731187,"2038200",217.051560585021,63.9115215327002,216.666666666667,23,202.501205305243,59.9766328805694,208.3214877991,48,191.817605990184,57.895445902324,191.306984551964,76,2017,429,850,837447,71.5085158150852
-73.97382057,40.64296402,"3049400",512.200611917047,185.4641302487,481.578947368421,31,475.718236573712,193.377269833722,422.722868217054,89,399.351955042686,190.533247928629,351.259689922481,159,2017,262,2100,2168153,95.957528957529
-73.92732993,40.76454356,"4007500",630.266300684045,167.708423527381,597.289972899729,21,668.111571482162,271.619852205061,592.9,73,562.943946804472,270.131683863135,507.230703986429,116,2017,188,2330,1876205,77.5580110497238
-73.93173284,40.76673263,"4007700",693.912344683279,336.350535056566,763.125763125763,7,640.076488331748,286.887679962352,575,15,556.611439707159,268.942942843387,513.513513513514,25,2017,200,996,791708,78.3068783068783
-73.8623253,40.73631257,"4045500",0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0
-73.73339281,40.72154981,"4056400",310.082180161578,117.431716182118,323.365457294029,10,282.038550348206,93.8351864794675,268.908556121645,28,269.905510270258,90.4012578410683,258.829932685757,38,2017,311,561,645828,90.5771812080537
-73.74355913,40.68032163,"4063000",322.90716558622,81.2179725829219,319.390402075227,9,282.103472992949,76.6812517857958,295.724417426545,46,270.100248662139,83.9203634456884,281.914893617021,63,2017,493,502,654555,80.1797520661157
-73.8909727,40.76352275,"4030904",450.53947072169,91.6873201757013,436.236520618122,12,364.375252925071,116.277759836332,368.651010376843,37,347.213606391331,106.293729483109,342.917501061958,60,2017,517,1134,1082437,60.7782178217822
-73.75844234,40.7229283,"4049200",313.838093629137,110.755942041006,308.447229536216,14,316.285343791762,98.5171839748347,312.955729166667,50,291.215605356812,89.8503331611456,280.897671568627,80,2017,543,1813,1684068,75.2448979591837
-73.83108346,40.69653199,"4012200",306.681537028682,82.977654371072,304.719390204097,10,274.642137219114,86.6505051593744,274.174528301887,33,266.652990737823,80.7513137734064,267.123287671233,55,2017,425,858,914048,98.2338902147971
-73.82850805,40.69853035,"4014400",337.013200200836,101.027781053427,380,7,290.727420001877,119.266088383394,300.951163544113,20,259.088295090339,102.441622660862,256.818181818182,35,2017,306,583,574367,90.6254416961131
-73.82115568,40.69340605,"4015000",316.787680032198,164.941726950584,302.406853816915,8,304.644691405327,110.772248139034,323.660714285714,33,284.938125403108,93.7658428263741,288.532131960336,58,2017,380,607,639001,94.946949602122
-73.92678899,40.68745527,"3038500",456.603228096018,118.998024758342,449.386384289695,26,387.755092665793,152.56951443003,380.952380952381,95,340.046516382969,148.14290262554,329.62962962963,228,2017,486,1546,1361009,102.147751605996
-73.9162819,40.67760806,"3030100",351.956210858606,126.382030785713,333,35,301.206572971309,122.584990656628,268.457719410634,102,272.25089251716,155.605740541311,240.740740740741,171,2017,515,1088,912722,98.4819004524887
-73.82867304,40.69153456,"4012000",323.964818945171,113.001503220697,281.169071402146,7,305.410747564411,96.8882726193328,297.57785467128,29,266.466799305814,93.1627408231828,251.505896065773,54,2017,344,628,655710,89.716814159292
-73.82241168,40.69452086,"4014800",312.34887000494,129.932919161409,307.714762301918,8,280.977746836585,92.9198005099873,282.278138528139,26,276.498851000507,75.8395459630815,275.193798449612,45,2017,342,534,564501,86.5333333333333
-73.9056988,40.80988302,"2003100",281.62021291508,246.008867090791,156.505003849115,5,292.79858566811,199.424938334432,227.856588338895,8,225.93562925496,183.273957167341,156.505003849115,13,2017,79,1000,1141366,86.344262295082
-73.88247612,40.8256241,"2005200",232.453653737681,67.6727223321821,250.92936802974,9,225.242365699799,62.7977368024002,214.285714285714,11,207.837907410454,63.6673372786002,205.143191116306,18,2017,119,836,753635,72.2232142857143
-73.95616561,40.77170206,"1013400",1049.31863968199,666.832648172521,790.122907203115,177,998.59593169688,620.045338667002,789.314910786229,572,987.138539998477,599.148566434552,779.974475389685,1010,2017,285,7821,6375402,96.8736462093863
-73.97960443,40.67771643,"3013100",790.943749301561,510.242306485733,851.360800344234,32,837.190201609618,472.197609470054,940.274774774775,107,745.784502597521,429.33278520394,764.285714285714,182,2017,491,1928,1725876,100.1
-73.98937804,40.66543593,"3014100",932.06328453064,303.146571200352,975.799312375188,44,938.558674938608,295.235191868604,964.147286821705,117,878.222143249013,273.401628612412,902.158747383924,190,2017,445,1767,1633244,100.275943396226
-73.98517525,40.66242481,"3014900",1027.91272009209,459.689117171669,1029.48039215686,37,888.475398632198,412.176358229626,924.702380952381,117,822.996160873096,372.225036961899,830.564784053156,207,2017,805,2446,2020523,105.793630573248
-73.99495004,40.66135595,"3014500",742.838086291584,239.859744284578,757.057927722134,32,637.891354435404,248.156866356379,625.469063209943,76,575.92666838628,241.897314320184,570.297951582868,135,2017,556,1839,1503725,87.9510357815443
-73.9896657,40.659853,"3014700",911.830756890224,308.574036232382,915.803192349632,16,787.748392641531,280.227018826726,841.41156462585,56,721.186230832662,266.786398377968,754.199782801418,88,2017,293,998,756148,87.741134751773
-73.97474012,40.75364668,"1009200",1069.67642261602,460.977153558989,1365.46184738956,13,1043.38519559442,562.42466624661,881.466065343077,46,1006.4306752329,472.75239213731,906.944169188755,93,2017,75,1413,1129249,77.6176470588235
-73.78106009,40.75947123,"4146300",503.246422868506,193.501663795353,511.201298701299,22,409.795723578506,158.217713841729,391.454965357968,73,395.73149232028,152.059124699651,385.918534514856,100,2017,450,1014,1024637,71.5452488687783
-73.95033681,40.69262163,"3025300",301.888205144832,177.473285794865,306.72449380967,6,398.363541325118,172.769694062434,400,37,322.028267495953,179.731946426004,302.351610816147,84,2017,405,1428,1259932,92.9268292682927
-73.77315197,40.76121221,"4146700",652.254393924362,147.554683133677,654.371584699454,15,595.296703268318,234.707482115112,591.015957446809,57,541.334519178066,236.400698774115,520.350765409817,116,2017,400,1343,1280891,62.5979112271541
-74.015439,40.62488295,"3020600",589.771081649887,99.3823130879136,603.947368421053,13,527.228393230047,103.245606411821,566.770186335404,43,488.866300748107,117.563227037441,496.506211180124,70,2017,444,822,949006,91.1914414414414
-73.76652006,40.6104085,"4100801",270.077414947873,155.85474342125,241.779497098646,17,232.394719842942,125.185370605631,204.761904761905,63,214.177235417522,118.01040990903,183.952347582341,93,2017,554,640,937022,64.9529652351738
-74.04233816,40.69567711,"1000100",0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0
-73.97326078,40.61811356,"3044800",318.275851811618,137.868120917448,264.639198725245,21,314.778193266291,171.462228512862,259.8534534261,66,291.512166615292,173.784830329356,245.994224261603,104,2017,225,854,959159,83.6036866359447
-73.9728591,40.62170223,"3045000",627.25743913617,212.795292996894,702.857142857143,5,587.108637107362,182.583152104503,609.115683379863,18,542.089029753236,191.477399015096,566.037735849057,23,2017,149,184,252765,88.6258503401361
-73.95344087,40.65763978,"3080200",560.648783687988,200.686108792648,529.91592927093,26,468.760383843261,199.161797220789,459.053556248229,69,426.34952981103,211.802074612499,373.704743936918,114,2017,395,1864,1931797,95.1498708010336
-73.9519619,40.61647478,"3075800",666.523221625423,297.888612543637,626.473526473526,24,549.569377288987,262.602947576521,550.026328697559,56,514.975385411339,248.598511629014,512.019230769231,77,2017,408,775,1139157,89.8625
-73.80762994,40.76857172,"4115100",558.234571968721,119.503268335308,544.117647058824,13,501.150598844347,122.30432016297,493.369734789392,39,450.638293447172,136.18155486678,457.317073170732,61,2017,349,394,705633,84.7683284457478
-73.92018759,40.6840883,"3037700",443.447918709595,153.542082913452,394.354503943545,21,386.937394876224,164.299138581139,381.146548688149,80,351.493954802761,161.73179917197,339.506172839506,153,2017,568,1668,1455128,111.431941923775
-73.80571099,40.76325595,"4117100",508.286097135665,112.975523591598,481.241932829162,10,475.763953232008,176.324487979529,455.657808042599,52,429.233265297141,161.347584748403,427.871283300368,86,2017,502,992,1134991,76.075
-73.86284526,40.74986704,"4040500",469.302564932134,158.900997736973,499.435975609756,8,434.446295892218,137.537863494414,429.362880886427,39,385.779365595594,144.778949491082,365.486084333928,54,2017,265,775,623353,77.1379310344828
-73.86561404,40.75038238,"4040700",376.057175082274,164.564474600019,410.583941605839,23,392.444817360456,146.583669125552,408.309455587393,63,360.941085889685,133.381378512802,370.614035087719,113,2017,561,1773,1481996,78.2417582417582
-73.86759221,40.7496631,"4040900",459.698257596748,159.871682223913,428.193422787368,8,377.134903522405,129.196227428105,369.918699186992,29,323.984219404224,125.669968687066,304.054054054054,53,2017,368,1201,1007321,70.5861111111111
-73.98235351,40.76234581,"1013100",1467.24078017166,529.284098246754,1433.96226415094,43,1685.84079367311,532.107351831719,1738.63636363636,207,1531.20488042135,565.205892178544,1465.86345381526,281,2017,56,2866,2508629,72.8148148148148
-73.92691631,40.59044519,"3062800",373.918471797528,137.180455914078,385.294945480904,78,348.75224615642,135.495371982763,348.943985307622,211,322.886751176822,133.771049172567,311.197447447447,324,2017,2249,1911,2026924,83.9375661375661
-73.85995379,40.73123025,"4071701",340.080605263786,216.786556516207,270.418215613383,65,316.95691505868,173.980504087141,264.053068276593,204,322.19601406826,175.762669381403,265.315985130112,393,2017,75,2810,2728212,63.6478873239437
-73.9051756,40.75010343,"4025700",341.709676479052,122.153571456837,317.078893775272,8,331.881444563611,82.5081903682497,328.282828282828,21,296.946905324861,87.6034249202582,294.117647058824,35,2017,264,563,476222,74.32
-73.89707997,40.74566607,"4026300",615.386000444924,215.78990664042,649.793021129622,26,479.511134658286,222.102306381845,474.038461538462,79,445.591915796472,314.504596949743,384.090909090909,131,2017,471,2129,1767961,74.4307359307359
-73.89335026,40.74507874,"4026500",468.236283723859,96.5912702343538,450.244379276637,9,344.525668979874,137.409907040168,350.609756097561,33,331.996230108358,130.980521309844,348.739734224753,76,2017,338,1600,1338785,68.9907692307692
-73.89515162,40.75133135,"4029100",398.289405095392,174.795955647187,378.649635036496,45,345.92442868881,146.758259122537,320.607197318147,164,319.130732566155,145.93471598596,286.144578313253,267,2017,460,2401,2203250,77.953642384106
