"boro_ct201","noise_rate","housing_rate","street_rate"
"2036000",67.6274944567627,143.015521064302,404.286770140429
"2036100",239.408539624522,401.22944010633,103.33942515368
"2036300",308.962578239446,730.989479291517,138.633639632441
"2036400",120.062573328119,272.585060617912,430.582714118107
"2036501",133.669609079445,586.633039092055,127.364438839849
"2036502",326.454808089146,567.891044160132,155.592241023525
"2036700",595.998460946518,689.880723355137,150.442477876106
"2036800",114.868224763799,190.949776230731,331.675783192442
"2036901",560.099750623441,882.294264339152,157.107231920199
"2036902",294.006606890042,432.279377064653,103.822557810288
"2037000",69.4745983499783,241.424229266175,375.59704732957
"2037100",266.446592784721,353.690167413346,245.696769629804
"2037200",185.418541854185,381.638163816382,333.033303330333
"2037300",420.834900338473,598.157201955622,197.066566378338
"2037400",271.432723045626,545.771578029643,212.728857890148
"2037504",396.518901278216,379.385368506935,234.702202882785
"2037600",389.199255121043,510.707635009311,244.413407821229
"2037800",196.194225721785,685.03937007874,231.299212598425
"2037900",234.04673080699,548.007068525427,176.124091890831
"2038000",248.418756815703,574.700109051254,238.386041439477
"2038100",331.087433406456,662.018176120338,113.757442807897
"2038200",185.285053929122,310.092449922958,349.383667180277
"2038301",288.096727121117,591.828225974567,126.954346466542
"2038302",286.112020962987,584.834588928922,95.9711758925647
"2038500",279.108869272804,673.602353930223,215.00630517024
"2038600",160.480496693211,214.063976245107,248.481576461061
"2038700",438.743781094527,1059.39054726368,167.910447761194
"2038800",149.654643131236,252.110514198005,354.950115118956
"2038900",310.985915492958,441.50234741784,157.558685446009
"2039000",182.521008403361,449.411764705882,428.235294117647
"2039100",299.342105263158,656.464530892448,237.271167048055
"2039200",138.686131386861,582.257158899495,369.455362156092
"2039300",336.976544271153,532.604691145769,93.331695935159
"2039400",212.770610102777,756.614913623442,248.414607478679
"2039500",253.256150506512,463.096960926194,538.3502170767
"2039600",283.280085197018,599.840255591054,474.973375931842
"2039700",149.108589951378,228.795245813074,100.486223662885
"2039800",171.521035598706,215.857605177994,284.789644012945
"2039901",325.937260902831,659.716908951798,126.243305279265
"2039902",344.951695396855,802.424701648039,103.618109490434
"2040100",725.669497060745,1016.54691922491,103.635967777052
"2040302",598.723210214318,703.146374829001,44.2316461468308
"2040303",384.769986601161,633.318445734703,176.41804376954
"2040304",420.137058513442,756.98471270427,79.3357933579336
"2040400",121.352785145889,312.665782493369,462.864721485411
"2040501",277.916761428247,430.748237434615,102.797361837617
"2040502",269.998542911263,552.819466705522,156.199912574676
"2040600",445.272206303725,461.318051575931,358.739255014327
"2040701",708.993128174485,565.581117418584,83.9557812966836
"2040702",318.70114251353,698.737221888154,122.369212266987
"2040800",449.448745015247,754.163734459301,223.786066150598
"2040900",177.343964806159,126.202914489964,234.259004674182
"2041100",407.028317980212,914.363698396452,210.50835892187
"2041300",385.021668472373,632.990249187432,195.01625135428
"2041400",224.189377362244,433.061468072409,506.862940123334
"2041500",411.279985350668,977.293535982421,225.599707013368
"2041800",196.220122290161,570.872707059478,327.959977765425
"2041900",230.32373032373,751.262251262251,184.140184140184
"2042000",266.233766233766,532.467532467532,210.649350649351
"2042100",394.123606889564,585.275244849713,103.850050658561
"2042200",120.544394037589,396.953985742061,474.400518470512
"2042300",291.951219512195,398.292682926829,233.90243902439
"2042400",81.8218460298267,253.526803708182,427.650141072148
"2042500",499.337553363757,733.254821139408,218.754600323863
"2042600",118.521997808048,210.583998747456,506.027869109128
"2042800",103.543488265071,115.96870685688,456.51173492867
"2042901",364.912280701754,575.730994152047,259.06432748538
"2042902",504.81144343303,917.815344603381,332.119635890767
"2043000",75.9144237405107,160.110420979986,454.79641131815
"2043100",502.582644628099,659.297520661157,96.6942148760331
"2043400",300.389755011136,525.890868596882,483.853006681515
"2043500",0,0,0
"2043600",201.771653543307,164.862204724409,522.637795275591
"2044200",476.511954992968,693.952180028129,508.298171589311
"2044400",126.611655492522,219.443011861784,471.634863331614
"2044800",85.8835143139191,130.30602171767,437.314906219151
"2044901",84.7084708470847,116.061606160616,598.459845984598
"2044902",131.862493586455,458.696767573114,472.550025654182
"2045101",169.685990338164,448.671497584541,900.36231884058
"2045102",152.587117212249,281.94297782471,772.967265047518
"2045600",105.662983425414,188.881215469613,506.906077348066
"2045800",216.397190919484,8.32925036746693,17.9650498121836
"2046000",433.783290769792,110.908427581175,298.796059832178
"2046201",18.0156461561607,28.7347675643147,47.8787422897548
"2046202",103.660746647336,137.851878700012,494.865289356047
"2048400",163.702056698166,263.201778765981,755.697609783213
"2050400",0,0,0
"2051600",279.917469050894,239.569005043558,832.874828060523
"3000100",241.124942369756,92.2083909635777,313.047487321346
"3000200",145.578231292517,372.108843537415,889.795918367347
"3000301",166.001408781404,133.599436487438,227.752993660484
"3000501",152.813750882976,135.389686837768,215.917117965623
"3000502",294.187898089172,195.063694267516,322.054140127389
"3000700",176.242929443287,106.579339089015,451.622506698422
"3000900",384.70757430489,151.246404602109,372.243528283797
"3001100",0,0,0
"3001300",237.802197802198,77.8021978021978,422.417582417582
"3001500",815.39335416075,201.647259301335,544.163589889236
"3001800",112.589073634204,140.142517814727,709.738717339667
"3002000",143.540669856459,128.588516746411,683.014354066986
"3002100",642.619311875694,161.487236403996,888.73473917869
"3002200",160.632993713419,106.871883806633,554.303056579233
"3002300",851.424534965858,34.3772074405463,57.9232399340711
"3002901",1758.23492852704,28.899937849596,73.6482287134866
"3003000",130.057803468208,271.098265895954,688.439306358381
"3003100",179.611650485437,54.6116504854369,175.161812297735
"3003300",584.013751611517,286.63515255694,586.162440911044
"3003400",120.774532326879,292.418772563177,849.360026255333
"3003500",429.214929214929,277.992277992278,454.954954954955
"3003600",187.171398527865,480.546792849632,718.454258675079
"3003700",0,0,0
"3003800",78.7716955941255,89.4526034712951,1411.21495327103
"3003900",375.056078959174,462.090623598026,750.560789591745
"3004100",250.138966092273,237.909949972207,737.076153418566
"3004300",323.803191489362,233.045212765957,674.202127659574
"3004400",119.966087325138,116.150911403137,884.272997032641
"3004500",166.315789473684,156.691729323308,634.285714285714
"3004600",119.266055045872,95.0792326939116,830.69224353628
"3004700",216.608996539792,312.80276816609,582.006920415225
"3004900",161.764705882353,147.058823529412,476.152623211447
"3005000",103.251318101933,148.945518453427,630.492091388401
"3005100",182.865039152464,265.776140027637,747.121142330723
"3005201",44.2864953526517,101.148168398032,328.048113723346
"3005202",138.250705360742,207.57758968158,457.879887142281
"3005300",517.478813559322,385.063559322034,1461.33474576271
"3005400",167.56928958267,1427.52468939153,542.529467983434
"3005601",129.740518962076,231.936127744511,592.015968063872
"3005602",162.042875157629,179.697351828499,658.259773013871
"3005800",258.565989847716,257.296954314721,699.238578680203
"3005900",723.265895953757,525.28901734104,1468.20809248555
"3006000",199.575371549894,118.542108987969,634.111818825195
"3006200",290.220820189274,164.03785488959,413.950227830354
"3006300",132.663847780127,208.245243128964,478.329809725159
"3006400",216.791259344451,411.730879815986,692.35192639448
"3006500",112.50240801387,143.902908880755,549.990367944519
"3006600",299.481299481299,272.727272727273,647.010647010647
"3006700",144.198727658285,87.5492275068161,599.81823689791
"3006800",305.544147843942,230.800821355236,529.568788501027
"3006900",359.061351427764,199.886909810574,551.880124399208
"3007000",72.9522184300341,227.815699658703,651.450511945392
"3007100",363.29254727475,74.3047830923248,205.116796440489
"3007200",115.107913669065,397.225077081192,219.424460431655
"3007400",146.94551458448,225.646670335718,187.305081636397
"3007500",227.469769564225,159.251654118184,593.429158110883
"3007600",161.151405258386,220.081595648232,208.97552130553
"3007700",266.085619072033,183.029992309664,829.530889515509
"3007800",194.159431728493,150.947119179163,178.768745067088
"3008000",248.02110817942,94.7469417126409,189.493883425282
"3008200",183.047573049988,214.923931417532,205.022941318522
"3008400",201.879357381025,173.688996665656,288.269172476508
"3008500",186.170212765957,8.05060379528465,22.2829212190914
"3008600",0,0,0
"3008800",260.991580916745,164.951668225756,224.508886810103
"3009000",173.680694722779,100.868403473614,427.187708750835
"3009200",325.723830734967,238.121752041574,130.103934669636
"3009400",123.686477174849,146.080964685616,180.878552971576
"3009600",552.726085537055,182.990532158015,227.881162259223
"3009800",121.583143507973,133.399772209567,168.422551252847
"3010000",108.208401365593,153.629211815348,99.8960961852457
"3010100",232.836550207672,198.143171268019,454.923039335451
"3010200",97.4742084667378,112.771255780861,151.547491995731
"3010400",93.9404197698037,222.41029113067,238.828706838186
"3010600",62.5534096735601,82.37908049906,222.184242009913
"3010800",56.0606060606061,67.9924242424242,249.242424242424
"3011000",186.808684965178,131.503482179435,863.990167963949
"3011200",107.986326911125,258.234928527035,247.513983840895
"3011400",93.3098591549296,146.881287726358,389.587525150905
"3011600",78.9036544850498,131.229235880399,237.126245847176
"3011700",373.096446700508,314.29780033841,859.560067681895
"3011800",137.150466045273,206.835330670218,425.654682645362
"3011900",2595.42483660131,383.006535947712,1892.1568627451
"3012000",182.965299684543,218.454258675079,1092.27129337539
"3012100",361.334156886967,311.303273625695,1099.4441012971
"3012200",201.535868140101,316.164075669601,277.205469188987
"3012600",173.453996983409,215.686274509804,631.975867269985
"3012700",529.512403763901,145.99372683205,400.627316794981
"3012801",219.178082191781,76.995748700992,348.606518658479
"3012901",470.125057897175,271.885132005558,908.754052802223
"3012902",824.338085539715,242.362525458248,938.900203665988
"3013000",113.105175292154,158.597662771285,473.706176961603
"3013100",292.842215256008,211.076280041797,495.820271682341
"3013200",42.4296560964716,111.656989727557,443.501563197856
"3013300",189.008042895442,159.249329758713,556.56836461126
"3013400",208.088047094958,146.659841310468,1115.94573841822
"3013500",186.318131256952,283.092324805339,556.173526140156
"3013600",120.70282658518,162.719633307869,715.304303539598
"3013700",278.377494275433,317.304546941446,693.490350016356
"3013800",134.785353535354,188.762626262626,516.414141414141
"3013900",251.364550416547,222.062625682275,586.613042229244
"3014000",113.910186199343,404.162102957284,688.389923329682
"3014100",310.24196221412,249.585681140206,585.681140205502
"3014200",266.83214396525,245.113248526218,447.098976109215
"3014300",251.792371666189,232.291367938056,420.131918554632
"3014500",315.625747786552,270.399617133285,455.132806891601
"3014700",321.017274472169,256.238003838772,452.015355086372
"3014800",87.6757650951199,66.9975186104218,679.073614557485
"3014900",136.85691318328,147.307073954984,477.692926045016
"3015000",57.1791613722999,74.9682337992376,675.349428208386
"3015100",123.532699832309,125.768585802124,539.686975964226
"3015200",71.0264183629277,82.2867042009528,707.665656128194
"3015300",145.675764551135,117.066754357119,560.999671160802
"3015400",0,0,0
"3015500",213.630806845966,127.139364303178,659.229828850856
"3015700",108.585247883918,146.553808948005,570.49576783555
"3015900",157.863383637808,147.537728355838,565.329626687848
"3016000",213.421863884278,203.225041498696,549.205596395542
"3016100",499.512195121951,373.658536585366,823.739837398374
"3016200",140.730067243036,109.029779058597,640.730067243036
"3016300",297.225008358409,315.279170845871,517.886994316282
"3016400",17.0157068062827,17.0157068062827,153.141361256545
"3016500",133.437074499125,149.970822797121,476.171950982299
"3016600",78.1932977173385,53.9096648858669,589.120932491501
"3016700",106.942647692971,173.350582147477,538.809831824062
"3016800",142.384105960265,158.278145695364,1349.00662251656
"3016900",164.554147209251,204.580831665555,328.663553480098
"3017000",70.6822372464659,70.9895513214505,575.291948371235
"3017100",70.6855161376367,69.6185649506535,368.631635102694
"3017200",71.9890822244968,69.941999317639,487.546912316615
"3017400",44.0602342442833,62.4651422197434,670.384829894032
"3017500",0,0,0
"3017600",81.0457516339869,155.555555555556,653.59477124183
"3017700",0,0,0
"3017800",132.850241545894,165.976535541753,482.056590752243
"3017900",305.187637969095,171.081677704194,332.781456953642
"3018000",66.7084246789853,82.680864390855,390.541810209834
"3018100",245.680894308943,220.020325203252,372.459349593496
"3018200",61.9664875118558,77.4581093898198,403.730635472653
"3018300",777.6,197.2,508.8
"3018400",75.9240759240759,52.9470529470529,589.410589410589
"3018501",204.07629997387,125.163313300235,141.363992683564
"3018600",80.9792843691149,116.290018832392,364.877589453861
"3018700",277.10843373494,209.071580439405,406.094968107725
"3018800",70.0757575757576,76.8939393939394,608.712121212121
"3019000",106.231702216646,125.261396905061,464.659138435801
"3019100",641.938250428816,321.183533447684,626.072041166381
"3019200",105.339105339105,113.997113997114,533.189033189033
"3019300",171.108742004264,88.4861407249467,132.72921108742
"3019400",162.481089258699,146.444780635401,783.661119515885
"3019500",266.191325014854,303.921568627451,335.710041592395
"3019600",54.9046634504939,92.3501033769814,487.939352170917
"3019700",197.706006640507,172.955025656505,378.810745547842
"3019800",62.8672150411281,129.847238542891,754.994124559342
"3019900",761.010583817002,513.485831341755,467.053601911915
"3020000",85.6512141280353,82.1192052980132,666.666666666667
"3020100",417.714118678749,280.327389652148,472.376498099971
"3020200",42.1558164354322,96.5848452508004,697.972251867663
"3020300",906.305244549205,391.278727165586,1210.37124337065
"3020400",77.8688524590164,91.3348946135831,894.028103044496
"3020500",574.726609963548,317.132442284326,866.747671121912
"3020600",63.0630630630631,122.072072072072,614.414414414414
"3020700",285.150812064965,290.487238979118,319.257540603248
"3020800",46.5879265091864,76.1154855643045,635.498687664042
"3021000",54.9395161290323,83.4173387096774,461.189516129032
"3021100",618.181818181818,467.768595041322,2110.74380165289
"3021200",68.4902003015292,71.5054921387034,410.941201809175
"3021300",345.778834720571,596.195005945303,124.61355529132
"3021400",105.947955390335,98.5130111524164,421.468401486989
"3021500",443.941963444507,674.580742415677,234.218956095723
"3021600",22.9140722291407,127.521793275218,353.673723536737
"3021700",596.886294134001,414.234083958855,218.515429524604
"3021800",43.0736506248338,142.781175219357,340.069130550386
"3021900",274.547983310153,343.532684283727,303.755215577191
"3022000",45.7582506580279,121.482081392995,377.201862725248
"3022100",346.356331393738,430.86727625381,319.201995012469
"3022200",55.4016620498615,82.2501598124867,296.185808651183
"3022400",67.6266861100984,107.364199781261,417.061611374408
"3022600",134.737678855326,196.740858505564,618.441971383148
"3022700",908.22235089751,662.420382165605,568.326577880718
"3022800",79.5523290986086,138.838475499093,447.973381730188
"3022900",425.920471281296,352.577319587629,456.553755522828
"3023000",32.1151716500554,83.9424141749723,286.600221483942
"3023100",600,680.661157024793,437.685950413223
"3023200",42.8145288647131,150.552728548868,349.710475522021
"3023300",839.359810314167,257.656589606797,336.889942699071
"3023400",35.777821703894,68.3929630361732,258.549120379522
"3023500",367.871690427699,294.806517311609,428.462321792261
"3023600",43.3928571428571,96.7857142857143,278.928571428571
"3023800",24.6187363834423,96.2962962962963,298.910675381264
"3024000",28.3400809716599,95.8874920093757,262.09247815896
"3024100",837.146702557201,1069.08927770301,1300.58322117542
"3024200",18.7667560321716,54.6246648793566,468.498659517426
"3024300",472.266244057052,433.703116745906,365.293185419968
"3024400",57.1340333539222,105.620753551575,516.368128474367
"3024500",519.260010136847,427.774961986822,403.699949315763
"3024600",94.5945945945946,75.5528255528256,512.592137592138
"3024700",402.849740932642,584.628670120898,577.288428324698
"3024800",118.606375092661,104.151223128243,513.343217197924
"3024900",691.080303426628,520.010462987183,357.572586973581
"3025000",77.2357723577236,111.498257839721,768.873403019745
"3025100",438.155136268344,351.67714884696,257.075471698113
"3025200",108.441287087338,176.974508984538,517.76013372336
"3025300",378.721859114016,338.41684822077,425.199709513435
"3025400",74,111.428571428571,396
"3025500",273.618188945512,8.4280674245394,32.9282634261074
"3025600",44.4735120994114,135.055591890124,365.271419228254
"3025700",288.127639605819,279.211637728766,486.62599718442
"3025800",78.0944093974331,169.458342397216,396.1279095062
"3025901",551.741293532338,513.930348258706,374.129353233831
"3025902",139.51447791752,11.9918104708979,38.607780052647
"3026000",105.782406138668,68.2378733899698,328.583173472184
"3026100",527.964205816555,653.040471832418,397.803538743136
"3026200",120.050547598989,86.7733782645324,668.070766638585
"3026300",391.327623126338,398.822269807281,401.498929336188
"3026400",79.9216027874565,108.885017421603,431.40243902439
"3026500",399.947889525795,341.844710786868,390.307451797811
"3026600",63.2199303509242,67.2381462630592,315.028127511385
"3026700",352.040816326531,373.979591836735,350
"3026800",55.396370582617,198.424068767908,312.559694364852
"3026900",425.631768953069,754.512635379061,335.018050541516
"3027000",103.715802368314,129.032258064516,405.471621069824
"3027100",327.802509105625,660.866046135168,776.203966005666
"3027200",69.8275862068966,89.0804597701149,288.505747126437
"3027300",226.80412371134,320.298613579808,380.021329541415
"3027400",52.5099075297226,56.4729194187583,365.918097754293
"3027500",553.11004784689,397.368421052632,316.028708133971
"3027600",112.885760693016,93.9361126150514,347.319978343259
"3027700",380.988593155894,529.531051964512,200.760456273764
"3027800",190.062111801242,195.341614906832,339.751552795031
"3027900",416.712030484486,428.688078388677,369.080021774633
"3028000",99.9432140829074,69.2788188529245,642.248722316865
"3028100",388.027665156213,463.868352015264,302.885761984259
"3028200",84.6075433231397,167.855929323819,541.284403669725
"3028300",257.993653893093,322.919209177447,332.68245057359
"3028400",85.1861104171871,203.847114664002,487.634274294279
"3028501",0,0,0
"3028502",323.340471092077,7.85153461812991,82.441113490364
"3028600",81.8446198587453,576.443705857914,204.403822185293
"3028700",495.152123035774,816.449348044132,400.200601805416
"3028800",87.0445344129555,283.400809716599,320.994794679005
"3028900",438.100621820237,349.067269643867,324.194460146976
"3029000",126.020408163265,496.683673469388,307.65306122449
"3029100",413.092550790068,367.300870686875,396.323766526927
"3029200",101.614808979913,335.959038991729,457.660496258369
"3029300",273.985833869929,393.110109465551,218.609143593046
"3029400",48.255062473072,127.531236535976,182.249030590263
"3029500",425.401459854015,435.620437956204,337.226277372263
"3029600",86.3685539127299,217.994951316264,408.402452217815
"3029700",364.832535885167,1096.29186602871,325.358851674641
"3029800",60.801721818671,96.5832660747915,465.967177831585
"3029900",198.526560682435,346.258239627763,317.56494765413
"3030000",77.1844660194175,114.077669902913,384.95145631068
"3030100",221.818181818182,428.363636363636,494.909090909091
"3030200",57.1903179876602,79.9715234931182,424.299952539155
"3030300",304.172274562584,415.881561238223,245.40152534769
"3030400",85.0268628825041,108.385891146928,452.464377481897
"3030500",1091.36781402054,445.665885745179,706.253378987205
"3030600",71.3216957605985,133.665835411471,506.234413965087
"3030700",249.55985915493,228.87323943662,267.385563380282
"3030800",145.715751667522,142.637249871729,496.664956387891
"3030900",350.627137970353,197.263397947548,507.411630558723
"3031100",567.949170490646,624.779385810095,394.28168019767
"3031300",238.597246127367,538.726333907057,263.984509466437
"3031400",143.265845070423,93.5299295774648,447.403169014084
"3031500",620.676328502415,706.666666666667,282.31884057971
"3031701",542.674046023886,826.973492572094,357.122050684532
"3031702",495.985727029438,399.940529289325,308.950341956586
"3031900",350.91220068415,412.48574686431,327.251995438997
"3032100",432.913417316537,848.630273945211,199.760047990402
"3032300",340.742824985931,1267.02307259426,432.470455824423
"3032500",294.613583138173,781.733021077283,129.11787665886
"3032600",187.679907887162,210.708117443869,157.311456534254
"3032700",495.896032831737,418.946648426813,319.767441860465
"3032800",350.541746335245,264.499681325685,213.511790949649
"3032900",614.833393049086,740.95306341813,168.935865281261
"3033000",158.709396119468,100.065402223676,52.539786352736
"3033100",279.867256637168,288.053097345133,234.29203539823
"3033300",142.717258261934,308.690330477356,255.079559363525
"3033500",93.9789741956037,225.868110863332,502.389295954126
"3033600",73.3347341878546,130.699726833368,120.403446102122
"3033700",184.409257003654,258.952496954933,335.200974421437
"3033900",374.542961608775,312.157221206581,323.354661791591
"3034000",97.4199288256228,72.0640569395018,64.0569395017794
"3034100",405.063291139241,781.741465285769,197.928653624856
"3034200",195.324515533682,235.158412796063,47.3700399876961
"3034300",364.514296534747,196.932399166824,145.616360537777
"3034500",242.916509255761,524.744994333207,310.540234227427
"3034700",308.550185873606,719.640644361834,228.004956629492
"3034800",137.958218368151,235.317303902247,869.530942057548
"3034900",242.642976124375,649.268924671479,212.659633536924
"3035000",117.718446601942,58.8592233009709,64.9271844660194
"3035100",410.702632151403,763.75897324342,230.802697411355
"3035200",306.581059390048,223.916532905297,377.207062600321
"3035300",373.183491571401,831.815539624104,208.874249176516
"3035400",64.7424653165364,51.8258650932866,76.7022803380641
"3035500",346.849419379402,839.520274129069,137.826004188083
"3035601",15.7967032967033,35.0274725274725,34.3406593406593
"3035602",76.2663631189528,120.091064314172,58.2432176057674
"3035700",279.329608938547,818.435754189944,148.842777334397
"3035900",369.393139841689,504.661389621812,211.785400175901
"3036001",103.512589368977,263.910475598384,140.192726142369
"3036002",303.81679389313,294.40203562341,60.8142493638677
"3036100",179.064417177914,568.634969325153,340.874233128834
"3036200",180.066603235014,259.039010466223,411.988582302569
"3036300",282.86270691334,407.740993184031,294.790652385589
"3036400",129.313929313929,323.492723492723,576.299376299376
"3036501",155.106707317073,462.271341463415,545.350609756098
"3036502",176.892430278884,687.649402390438,789.641434262948
"3036600",133.417243549402,136.983427732326,240.822320117474
"3036700",384.674329501916,472.7969348659,1020.68965517241
"3036900",284.176315254926,465.772902701605,356.489945155393
"3037000",49.2044063647491,84.2105263157895,445.042839657283
"3037100",152.669902912621,304.126213592233,407.766990291262
"3037300",385.042283298097,369.978858350951,306.289640591966
"3037401",83.2364566379912,193.443385259242,394.094396651941
"3037402",108.900065602449,243.822436037612,649.464246665209
"3037500",519.243986254296,648.109965635739,338.487972508591
"3037700",479.781420765027,528.415300546448,383.333333333333
"3037900",258.76956287102,476.794387479763,402.320561252024
"3038100",255.091328994331,314.297711526349,220.239344950661
"3038200",154.467440686522,53.1717987548376,116.102978293791
"3038300",366.31900279827,373.441872297125,345.713558890867
"3038500",305.376972530684,514.611338398597,411.747516072472
"3038600",107.276387690538,102.387115329307,654.874892148404
"3038700",243.391521197007,406.483790523691,392.019950124688
"3038800",77.8443113772455,147.097110127571,450.403540744598
"3038900",720.158672917418,272.989542012261,447.529751172016
"3039000",79.7546012269939,96.4066608238387,506.134969325153
"3039100",737.299174989145,908.814589665653,391.228831958315
"3039200",101.233671988389,128.809869375907,346.516690856314
"3039300",537.334460411383,233.023386869541,422.936038320654
"3039400",106.104055714871,123.719786972552,456.780008193363
"3039500",528.10650887574,544.674556213018,393.195266272189
"3039600",43.7441204139229,69.1439322671684,424.741298212606
"3039700",513.720861611095,332.546473886102,411.035703747418
"3039800",90.393343419062,89.2586989409985,711.043872919818
"3039900",370.912895631703,323.044729270207,296.887261313105
"3040000",56.6959921798631,131.964809384164,510.589768654285
"3040100",328.02728823195,314.951677089255,396.81637293917
"3040200",125.547445255474,104.744525547445,551.094890510949
"3040300",220.463538722442,348.501978518937,404.183154324477
"3040400",40.7683261466092,69.7765582124657,504.116032928263
"3040500",284.459459459459,481.081081081081,831.756756756757
"3040600",119.974874371859,120.917085427136,502.826633165829
"3040700",0,0,0
"3040800",78.2389231632081,97.5883342680875,328.93998878295
"3040900",426.705756929638,456.289978678038,353.944562899787
"3041000",194.021432600113,134.235758601241,976.311336717428
"3041100",324.954572986069,294.367050272562,314.052089642641
"3041200",83.6462956640492,269.716626835097,838.852850802322
"3041300",292.255363683935,236.263736263736,341.182626896913
"3041401",54.7742413027387,219.837157660992,652.849740932642
"3041402",448.511166253102,230.769230769231,290.942928039702
"3041500",395.915354330709,255.659448818898,312.746062992126
"3041600",97.2461273666093,154.905335628227,442.340791738382
"3041700",314.214463840399,289.27680798005,203.657522859518
"3041800",111.911827045358,264.094955489614,431.962696057652
"3041900",377.718832891247,229.177718832891,294.694960212202
"3042000",65.4008438818565,129.2194092827,654.535864978903
"3042100",426.785714285714,383.928571428571,437.5
"3042200",114.910313901345,265.97533632287,522.141255605381
"3042300",427.317998577188,301.636234289779,364.002845624852
"3042400",117.566830332788,192.307692307692,435.897435897436
"3042500",534.516765285996,316.89677843524,366.20644312952
"3042600",84.4014510278114,264.087061668682,419.105199516324
"3042700",753.646038628301,357.705951911707,239.061884115097
"3042800",95.6702100077781,245.786880995592,477.573243453461
"3042900",728.774422735346,414.920071047957,192.895204262877
"3043000",126.912691269127,315.931593159316,671.467146714671
"3043100",671.42577743008,449.051437512224,271.464893408958
"3043200",77.8823529411765,244.705882352941,523.529411764706
"3043300",414.124015748031,292.322834645669,163.139763779528
"3043400",147.101660355374,595.68890183513,586.950189338771
"3043500",397.49047725745,257.67421017253,223.392336993054
"3043600",80.5288461538462,350.721153846154,351.201923076923
"3043700",623.854961832061,284.160305343511,212.404580152672
"3043800",108.827085852479,244.65941152761,508.26279725917
"3043900",443.45782188561,249.151214416297,675.372159832855
"3044000",102.777777777778,242.013888888889,834.027777777778
"3044100",487.506645401382,351.054403685983,213.538897749424
"3044200",100.451467268623,109.104589917231,483.822422874342
"3044300",238.977865754904,263.631455821486,212.344790354508
"3044400",112.1103117506,206.534772182254,455.035971223022
"3044500",595.591542959964,245.164192532614,393.387314439946
"3044600",73.8606600314301,94.2902042954426,624.934520691461
"3044700",748.484848484848,262.770562770563,620.34632034632
"3044800",110.182767624021,123.237597911227,474.151436031332
"3044900",1170.19099590723,151.091405184175,1267.05320600273
"3045000",133.729569093611,142.644873699851,1109.95542347697
"3045200",48.870788596816,239.911144020733,409.107737874861
"3045300",995.53792761527,351.016360932077,914.724838869608
"3045400",138.768898488121,107.991360691145,571.274298056156
"3045600",142.978362324989,268.985999151464,463.725074246924
"3045800",112.080536912752,197.986577181208,522.147651006711
"3046000",79.3778492893537,171.895950657013,488.334674175382
"3046201",118.920972644377,185.410334346505,678.951367781155
"3046202",76.5391014975042,211.314475873544,633.38879645036
"3046400",36.9978858350951,122.62156448203,468.639887244538
"3046800",144.595910418695,56.9620253164557,471.275559883155
"3047000",62.3700623700624,44.3520443520444,431.392931392931
"3047200",34.7023241006049,63.6739891754218,368.035657433938
"3047400",15.8302458740317,40.4176490400808,371.168743684742
"3047600",63.0828304991772,72.9566648381788,458.859023587493
"3047700",474.683544303797,189.873417721519,588.607594936709
"3047800",61.8811881188119,184.818481848185,438.737623762376
"3048000",44.8394799681613,108.251525603608,454.231891748474
"3048100",378.689704823614,354.931605471562,467.602591792657
"3048200",178.57812793097,417.932845619959,572.875633089477
"3048400",111.658456486043,183.36070060208,456.303594234629
"3048500",1160.5577689243,285.657370517928,1236.25498007968
"3048600",385.089686098655,170.12331838565,410.033632286995
"3048800",84.641638225256,111.262798634812,545.164960182025
"3048900",358.256994305521,17.0834364941817,20.5496410002476
"3049000",161.722325817935,421.427360569588,299.71181556196
"3049100",374.883141165472,88.8127142411966,122.156435026488
"3049200",136.194563662375,221.459227467811,602.288984263233
"3049300",389.508196721311,161.967213114754,144.786885245902
"3049400",137.905048982668,374.90580256217,316.314996232102
"3049500",503.649635036496,374.183634268152,591.240875912409
"3049600",124.085973853313,189.895856414802,358.519831597607
"3049700",316.824196597353,227.977315689981,612.854442344045
"3049800",159.971644612476,167.296786389414,441.87145557656
"3049900",279.520821448945,303.479749001711,566.457501426127
"3050000",146.516983304548,141.623488773748,327.576280944157
"3050100",539.483129935391,351.040918880115,426.417803302225
"3050202",101.317582916856,98.1372103589278,419.354838709677
"3050300",492.254066615027,318.745158791634,634.004647560031
"3050400",196.819085487078,206.096752816435,334.437817539209
"3050500",463.607975018016,141.244294979582,159.01993754504
"3050600",259.973404255319,297.539893617021,165.392287234043
"3050700",82.1678321678322,295.017482517483,549.388111888112
"3050801",288.480392156863,638.235294117647,87.9901960784314
"3050803",450.487012987013,772.321428571429,204.951298701299
"3050804",322.24,457.92,169.92
"3050900",249.323226854358,54.1418516513265,302.923659989172
"3051001",494.141619969435,901.171676006113,112.837493632196
"3051002",450.37037037037,652.063492063492,153.439153439153
"3051100",451.055174167302,427.154843630816,201.88151538266
"3051200",280.712722725852,649.577993122851,197.561738043138
"3051300",780.932594644506,306.555863342567,546.6297322253
"3051400",231.604670105892,718.9790931306,174.45017648656
"3051500",647.230320699708,248.542274052478,438.775510204082
"3051601",408.234473133287,674.110258199581,193.824145150035
"3051602",609.731876861966,477.656405163853,121.648460774578
"3051700",800,199.423631123919,404.034582132565
"3051800",197.950219619327,415.519765739385,328.843338213763
"3051900",651.234567901235,305.836139169473,592.031425364759
